round,arm_pulled,reward,cum_reward,regret
822,20,28,17061,124.7661290322576
823,20,25,17086,120.67338709677279
824,20,23,17109,118.58064516128798
825,20,25,17134,114.4879032258068
826,20,18,17152,117.395161290322
827,20,18,17170,120.30241935483718
828,20,12,17182,129.20967741935237
829,20,23,17205,127.1169354838712
830,20,26,17231,122.02419354838639
831,20,28,17259,114.93145161290158
832,20,18,17277,117.83870967741677
833,20,16,17293,122.7459677419356
834,20,17,17310,126.65322580645079
835,20,15,17325,132.56048387096598
836,20,21,17346,132.4677419354848
837,20,13,17359,140.375
838,20,25,17384,136.2822580645152
839,20,30,17414,127.18951612903038
840,20,23,17437,125.09677419354921
841,20,20,17457,126.0040322580644
842,20,23,17480,123.91129032257959
843,20,24,17504,120.81854838709478
844,20,20,17524,121.72580645161361
845,20,26,17550,116.6330645161288
846,20,28,17578,109.54032258064399
847,20,17,17595,113.44758064515918
848,20,19,17614,115.354838709678
849,20,20,17634,116.2620967741932
850,20,19,17653,118.16935483870839
851,20,25,17678,114.07661290322358
852,20,23,17701,111.9838709677424
853,20,22,17723,110.8911290322576
854,20,21,17744,110.79838709677279
855,20,23,17767,108.70564516128798
856,20,19,17786,110.6129032258068
857,20,25,17811,106.520161290322
858,20,28,17839,99.42741935483718
859,20,22,17861,98.33467741935237
860,20,20,17881,99.2419354838712
861,20,22,17903,98.14919354838639
862,20,23,17926,96.05645161290158
863,20,26,17952,90.96370967741677
864,20,27,17979,84.8709677419356
865,20,22,18001,83.77822580645079
866,20,29,18030,75.68548387096598
867,20,20,18050,76.59274193548481
868,20,24,18074,73.5
869,20,28,18102,66.40725806451519
870,20,25,18127,62.31451612903038
871,20,24,18151,59.22177419354921
872,20,29,18180,51.1290322580644
873,20,24,18204,48.03629032257959
874,20,26,18230,42.94354838709478
875,20,22,18252,41.85080645161361
876,20,20,18272,42.7580645161288
877,20,13,18285,50.66532258064399
878,20,21,18306,50.57258064515918
879,20,14,18320,57.479838709678006
880,20,23,18343,55.387096774193196
881,20,19,18362,57.29435483870839
882,20,21,18383,57.20161290322358
883,20,24,18407,54.108870967742405
884,20,16,18423,59.016129032257595
885,20,17,18440,62.923387096772785
886,20,24,18464,59.830645161287975
887,20,21,18485,59.737903225806804
888,20,22,18507,58.645161290321994
889,20,15,18522,64.55241935483718
890,20,24,18546,61.459677419352374
891,20,24,18570,58.3669354838712
892,20,29,18599,50.27419354838639
893,20,22,18621,49.18145161290158
894,20,23,18644,47.08870967741677
895,20,15,18659,52.9959677419356
896,20,24,18683,49.90322580645079
897,20,26,18709,44.81048387096598
898,20,23,18732,42.71774193548481
899,20,21,18753,42.625
900,20,26,18779,37.53225806451519
901,20,21,18800,37.43951612903038
902,20,20,18820,38.34677419354921
903,20,27,18847,32.2540322580644
904,20,20,18867,33.16129032257959
905,20,23,18890,31.06854838709478
906,20,17,18907,34.97580645161361
907,20,18,18925,37.8830645161288
908,20,28,18953,30.790322580643988
909,20,16,18969,35.69758064515918
910,20,22,18991,34.604838709678006
911,20,19,19010,36.512096774193196
912,20,26,19036,31.419354838708387
913,20,21,19057,31.326612903223577
914,20,25,19082,27.233870967742405
915,20,18,19100,30.141129032257595
916,20,25,19125,26.048387096772785
917,20,22,19147,24.955645161287975
918,20,23,19170,22.862903225806804
919,20,28,19198,15.770161290321994
920,20,13,19211,23.677419354837184
921,20,19,19230,25.584677419352374
922,20,19,19249,27.491935483871202
923,20,15,19264,33.39919354838639
924,20,17,19281,37.30645161290158
925,20,23,19304,35.21370967741677
926,20,17,19321,39.1209677419356
927,20,20,19341,40.02822580645079
928,20,14,19355,46.93548387096598
929,20,23,19378,44.84274193548481
930,20,27,19405,38.75
931,20,21,19426,38.65725806451519
932,20,19,19445,40.56451612903038
933,20,21,19466,40.47177419354921
934,20,25,19491,36.3790322580644
935,20,22,19513,35.28629032257959
936,20,22,19535,34.19354838709478
937,20,13,19548,42.10080645161361
938,20,21,19569,42.0080645161288
939,20,17,19586,45.91532258064399
940,20,20,19606,46.82258064515918
941,20,11,19617,56.729838709678006
942,20,21,19638,56.637096774193196
943,20,17,19655,60.54435483870839
944,20,29,19684,52.45161290322358
945,20,23,19707,50.358870967742405
946,20,19,19726,52.266129032257595
947,20,22,19748,51.173387096772785
948,20,24,19772,48.080645161287975
949,20,25,19797,43.987903225806804
950,20,23,19820,41.895161290321994
951,20,21,19841,41.802419354837184
952,20,26,19867,36.709677419352374
953,20,27,19894,30.616935483871202
954,20,18,19912,33.52419354838639
955,20,14,19926,40.43145161290158
956,20,19,19945,42.33870967741677
957,20,22,19967,41.2459677419356
958,20,20,19987,42.15322580645079
959,20,20,20007,43.06048387096598
960,20,17,20024,46.96774193548481
961,20,27,20051,40.875
962,20,24,20075,37.78225806451519
963,20,25,20100,33.68951612903038
964,20,24,20124,30.59677419354921
965,20,21,20145,30.5040322580644
966,20,27,20172,24.41129032257959
967,20,18,20190,27.31854838709478
968,20,16,20206,32.22580645161361
969,20,27,20233,26.133064516128798
970,20,28,20261,19.040322580643988
971,20,15,20276,24.947580645159178
972,20,22,20298,23.854838709678006
973,20,18,20316,26.762096774193196
974,20,23,20339,24.669354838708387
975,20,11,20350,34.57661290322358
976,20,22,20372,33.483870967742405
977,20,14,20386,40.391129032257595
978,20,19,20405,42.298387096772785
979,20,32,20437,31.205645161287975
980,20,25,20462,27.112903225806804
981,20,16,20478,32.020161290321994
982,20,16,20494,36.927419354837184
983,20,19,20513,38.834677419352374
984,20,24,20537,35.7419354838712
985,20,18,20555,38.64919354838639
986,20,15,20570,44.55645161290158
987,20,25,20595,40.46370967741677
988,20,11,20606,50.3709677419356
989,20,18,20624,53.27822580645079
990,20,20,20644,54.18548387096598
991,20,19,20663,56.09274193548117
992,20,19,20682,58.0
993,20,20,20702,58.90725806451519
994,20,16,20718,63.81451612903038
995,20,21,20739,63.72177419354921
996,20,22,20761,62.6290322580644
997,20,18,20779,65.53629032257959
998,20,30,20809,56.44354838709478
999,20,29,20838,48.35080645161361
1000,20,18,20856,51.2580645161288
