round,arm_pulled,reward,cum_reward,regret
743,13,23,17055,141.0559139784964
744,13,21,17076,143.20000000000073
745,13,26,17102,140.34408602150506
746,13,18,17120,145.4881720430094
747,13,24,17144,144.63225806451737
748,13,18,17162,149.7763440860217
749,13,21,17183,151.92043010752604
750,13,26,17209,149.06451612903402
751,13,19,17228,153.20860215053835
752,13,30,17258,146.3526881720427
753,13,27,17285,142.49677419354703
754,13,25,17310,140.640860215055
755,13,21,17331,142.78494623655934
756,13,26,17357,139.92903225806367
757,13,22,17379,141.07311827957164
758,13,18,17397,146.21720430107598
759,13,19,17416,150.36129032258032
760,13,32,17448,141.50537634408465
761,13,24,17472,140.64946236559263
762,13,27,17499,136.79354838709696
763,13,26,17525,133.9376344086013
764,13,17,17542,140.08172043010927
765,13,19,17561,144.2258064516136
766,13,21,17582,146.36989247311794
767,13,19,17601,150.51397849462228
768,13,23,17624,150.65806451613025
769,13,20,17644,153.8021505376346
770,13,16,17660,160.94623655913892
771,13,28,17688,156.0903225806469
772,13,28,17716,151.23440860215123
773,13,24,17740,150.37849462365557
774,13,18,17758,155.5225806451599
775,13,22,17780,156.66666666666788
776,13,26,17806,153.81075268817222
777,13,28,17834,148.95483870967655
778,13,25,17859,147.09892473118452
779,13,21,17880,149.24301075268886
780,13,26,17906,146.3870967741932
781,13,20,17926,149.53118279569753
782,13,29,17955,143.6752688172055
783,13,23,17978,143.81935483870984
784,13,21,17999,145.96344086021418
785,13,22,18021,147.10752688172215
786,13,25,18046,145.2516129032265
787,13,22,18068,146.39569892473082
788,13,30,18098,139.53978494623516
789,13,26,18124,136.68387096774313
790,13,22,18146,137.82795698924747
791,13,21,18167,139.9720430107518
792,13,26,18193,137.11612903225978
793,13,25,18218,135.2602150537641
794,13,19,18237,139.40430107526845
795,13,22,18259,140.54838709677279
796,13,24,18283,139.69247311828076
797,13,19,18302,143.8365591397851
798,13,14,18316,152.98064516128943
799,13,23,18339,153.1247311827974
800,13,29,18368,147.26881720430174
801,13,20,18388,150.41290322580608
802,13,23,18411,150.5569892473104
803,13,30,18441,143.70107526881839
804,13,19,18460,147.84516129032272
805,13,22,18482,148.98924731182706
806,13,20,18502,152.13333333333503
807,13,21,18523,154.27741935483937
808,13,18,18541,159.4215053763437
809,13,17,18558,165.56559139784804
810,13,27,18585,161.709677419356
811,13,13,18598,171.85376344086035
812,13,17,18615,177.99784946236468
813,13,20,18635,181.14193548387266
814,13,23,18658,181.286021505377
815,13,26,18684,178.43010752688133
816,13,22,18706,179.57419354838567
817,13,22,18728,180.71827956989364
